timestamp,model,Training Loss,Epoch,Step,Validation Loss,Accuracy,F1,model_path,samples_per_s,steps_per_s,colab,per_device_train_batch_size,per_device_eval_batch_size,split,target_map
2024-04-03_15-18,xlnet-base-cased,0.779,4,3120,0.786,0.682,0.27,output/models/xlnet-base-cased_2024-04-03_15-18,151.326,9.465,False,16,64,"(80, 10, 10)",
2024-04-03_15-18,xlnet-base-cased,0.778,5,3900,0.783,0.682,0.27,output/models/xlnet-base-cased_2024-04-03_15-18,151.326,9.465,False,16,64,"(80, 10, 10)",
2024-04-03_15-18,xlnet-base-cased,0.778,6,4680,0.793,0.682,0.27,output/models/xlnet-base-cased_2024-04-03_15-18,151.326,9.465,False,16,64,"(80, 10, 10)",
2024-04-03_15-18,xlnet-base-cased,0.776,7,5460,0.784,0.682,0.27,output/models/xlnet-base-cased_2024-04-03_15-18,151.326,9.465,False,16,64,"(80, 10, 10)",
2024-04-03_15-18,xlnet-base-cased,0.776,8,6240,0.792,0.682,0.27,output/models/xlnet-base-cased_2024-04-03_15-18,151.326,9.465,False,16,64,"(80, 10, 10)",
2024-04-03_15-18,xlnet-base-cased,0.773,9,7020,0.79,0.682,0.27,output/models/xlnet-base-cased_2024-04-03_15-18,151.326,9.465,False,16,64,"(80, 10, 10)",
2024-04-03_15-18,xlnet-base-cased,0.772,10,7800,0.794,0.682,0.27,output/models/xlnet-base-cased_2024-04-03_15-18,151.326,9.465,False,16,64,"(80, 10, 10)",
2024-04-03_15-32,roberta-base,0.78,1,780,0.722,0.682,0.27,output/models/roberta-base_2024-04-03_15-32,90.212,5.643,False,16,64,"(80, 10, 10)",
2024-04-03_15-32,roberta-base,0.747,2,1560,0.748,0.7,0.372,output/models/roberta-base_2024-04-03_15-32,90.212,5.643,False,16,64,"(80, 10, 10)",
2024-04-03_15-32,roberta-base,0.74,3,2340,0.75,0.7,0.367,output/models/roberta-base_2024-04-03_15-32,90.212,5.643,False,16,64,"(80, 10, 10)",
2024-04-03_15-32,roberta-base,0.758,4,3120,0.754,0.701,0.321,output/models/roberta-base_2024-04-03_15-32,90.212,5.643,False,16,64,"(80, 10, 10)",
2024-04-03_15-32,roberta-base,0.757,5,3900,0.754,0.699,0.323,output/models/roberta-base_2024-04-03_15-32,90.212,5.643,False,16,64,"(80, 10, 10)",
2024-04-03_15-32,roberta-base,0.762,6,4680,0.755,0.699,0.318,output/models/roberta-base_2024-04-03_15-32,90.212,5.643,False,16,64,"(80, 10, 10)",
2024-04-03_15-32,roberta-base,0.76,7,5460,0.753,0.699,0.318,output/models/roberta-base_2024-04-03_15-32,90.212,5.643,False,16,64,"(80, 10, 10)",
2024-04-03_15-32,roberta-base,0.756,8,6240,0.757,0.701,0.327,output/models/roberta-base_2024-04-03_15-32,90.212,5.643,False,16,64,"(80, 10, 10)",
2024-04-03_15-32,roberta-base,0.746,9,7020,0.746,0.707,0.369,output/models/roberta-base_2024-04-03_15-32,90.212,5.643,False,16,64,"(80, 10, 10)",
2024-04-03_15-32,roberta-base,0.729,10,7800,0.741,0.71,0.383,output/models/roberta-base_2024-04-03_15-32,90.212,5.643,False,16,64,"(80, 10, 10)",
2024-04-03_15-55,distilroberta-base,0.694,1,780,0.639,0.725,0.499,output/models/distilroberta-base_2024-04-03_15-55,408.185,25.532,False,16,64,"(80, 10, 10)",
2024-04-03_15-55,distilroberta-base,0.566,2,1560,0.663,0.706,0.559,output/models/distilroberta-base_2024-04-03_15-55,408.185,25.532,False,16,64,"(80, 10, 10)",
2024-04-03_15-55,distilroberta-base,0.417,3,2340,0.727,0.721,0.569,output/models/distilroberta-base_2024-04-03_15-55,408.185,25.532,False,16,64,"(80, 10, 10)",
2024-04-03_15-55,distilroberta-base,0.271,4,3120,0.961,0.718,0.547,output/models/distilroberta-base_2024-04-03_15-55,408.185,25.532,False,16,64,"(80, 10, 10)",
2024-04-03_15-55,distilroberta-base,0.189,5,3900,1.271,0.742,0.6,output/models/distilroberta-base_2024-04-03_15-55,408.185,25.532,False,16,64,"(80, 10, 10)",
2024-04-03_15-55,distilroberta-base,0.14,6,4680,1.57,0.72,0.561,output/models/distilroberta-base_2024-04-03_15-55,408.185,25.532,False,16,64,"(80, 10, 10)",
2024-04-03_15-55,distilroberta-base,0.107,7,5460,1.769,0.711,0.571,output/models/distilroberta-base_2024-04-03_15-55,408.185,25.532,False,16,64,"(80, 10, 10)",
2024-04-03_15-55,distilroberta-base,0.069,8,6240,1.819,0.72,0.567,output/models/distilroberta-base_2024-04-03_15-55,408.185,25.532,False,16,64,"(80, 10, 10)",
2024-04-03_15-55,distilroberta-base,0.055,9,7020,2.011,0.727,0.594,output/models/distilroberta-base_2024-04-03_15-55,408.185,25.532,False,16,64,"(80, 10, 10)",
2024-04-03_15-55,distilroberta-base,0.035,10,7800,2.05,0.728,0.588,output/models/distilroberta-base_2024-04-03_15-55,408.185,25.532,False,16,64,"(80, 10, 10)",
2024-04-03_17-16,xlm-roberta-base,0.786,1,780,0.776,0.682,0.27,output/models/xlm-roberta-base_2024-04-03_17-16,64.95,4.063,False,16,64,"(80, 10, 10)",
2024-04-03_17-16,xlm-roberta-base,0.777,2,1560,0.777,0.682,0.27,output/models/xlm-roberta-base_2024-04-03_17-16,64.95,4.063,False,16,64,"(80, 10, 10)",
2024-04-03_17-16,xlm-roberta-base,0.776,3,2340,0.77,0.682,0.27,output/models/xlm-roberta-base_2024-04-03_17-16,64.95,4.063,False,16,64,"(80, 10, 10)",
2024-04-03_17-16,xlm-roberta-base,0.776,4,3120,0.772,0.682,0.27,output/models/xlm-roberta-base_2024-04-03_17-16,64.95,4.063,False,16,64,"(80, 10, 10)",
2024-04-03_17-16,xlm-roberta-base,0.773,5,3900,0.759,0.682,0.27,output/models/xlm-roberta-base_2024-04-03_17-16,64.95,4.063,False,16,64,"(80, 10, 10)",
2024-04-03_17-16,xlm-roberta-base,0.77,6,4680,0.747,0.682,0.27,output/models/xlm-roberta-base_2024-04-03_17-16,64.95,4.063,False,16,64,"(80, 10, 10)",
2024-04-03_17-16,xlm-roberta-base,0.764,7,5460,0.766,0.689,0.296,output/models/xlm-roberta-base_2024-04-03_17-16,64.95,4.063,False,16,64,"(80, 10, 10)",
2024-04-03_17-16,xlm-roberta-base,0.771,8,6240,0.772,0.683,0.275,output/models/xlm-roberta-base_2024-04-03_17-16,64.95,4.063,False,16,64,"(80, 10, 10)",
2024-04-03_17-16,xlm-roberta-base,0.774,9,7020,0.77,0.683,0.272,output/models/xlm-roberta-base_2024-04-03_17-16,64.95,4.063,False,16,64,"(80, 10, 10)",
2024-04-03_17-16,xlm-roberta-base,0.774,10,7800,0.771,0.682,0.27,output/models/xlm-roberta-base_2024-04-03_17-16,64.95,4.063,False,16,64,"(80, 10, 10)",
2024-04-03_18-05,flaubert/flaubert_base_cased,0.804,1,780,0.77,0.682,0.27,output/models/flaubert/flaubert_base_cased_2024-04-03_18-05,203.861,12.752,False,16,64,"(80, 10, 10)",
2024-04-03_18-05,flaubert/flaubert_base_cased,0.788,2,1560,0.811,0.682,0.27,output/models/flaubert/flaubert_base_cased_2024-04-03_18-05,203.861,12.752,False,16,64,"(80, 10, 10)",
2024-04-03_18-05,flaubert/flaubert_base_cased,0.783,3,2340,0.782,0.682,0.27,output/models/flaubert/flaubert_base_cased_2024-04-03_18-05,203.861,12.752,False,16,64,"(80, 10, 10)",
2024-04-03_18-05,flaubert/flaubert_base_cased,0.782,4,3120,0.774,0.682,0.27,output/models/flaubert/flaubert_base_cased_2024-04-03_18-05,203.861,12.752,False,16,64,"(80, 10, 10)",
2024-04-03_18-05,flaubert/flaubert_base_cased,0.779,5,3900,0.77,0.682,0.27,output/models/flaubert/flaubert_base_cased_2024-04-03_18-05,203.861,12.752,False,16,64,"(80, 10, 10)",
2024-04-03_18-05,flaubert/flaubert_base_cased,0.777,6,4680,0.779,0.682,0.27,output/models/flaubert/flaubert_base_cased_2024-04-03_18-05,203.861,12.752,False,16,64,"(80, 10, 10)",
2024-04-03_18-05,flaubert/flaubert_base_cased,0.777,7,5460,0.77,0.682,0.27,output/models/flaubert/flaubert_base_cased_2024-04-03_18-05,203.861,12.752,False,16,64,"(80, 10, 10)",
2024-04-03_18-05,flaubert/flaubert_base_cased,0.776,8,6240,0.776,0.682,0.27,output/models/flaubert/flaubert_base_cased_2024-04-03_18-05,203.861,12.752,False,16,64,"(80, 10, 10)",
2024-04-03_18-05,flaubert/flaubert_base_cased,0.774,9,7020,0.771,0.682,0.27,output/models/flaubert/flaubert_base_cased_2024-04-03_18-05,203.861,12.752,False,16,64,"(80, 10, 10)",
2024-04-03_18-05,flaubert/flaubert_base_cased,0.774,10,7800,0.774,0.682,0.27,output/models/flaubert/flaubert_base_cased_2024-04-03_18-05,203.861,12.752,False,16,64,"(80, 10, 10)",
2024-04-03_19-05,distilbert-base-cased,0.966,1,6235,0.949,0.725,0.438,output/models/distilbert-base-cased_2024-04-03_19-05,86.021,43.01,False,2,2,"(80, 10, 10)",
2024-04-03_19-07,distilbert-base-cased,0.974,1,6235,0.961,0.718,0.412,output/models/distilbert-base-cased_2024-04-03_19-07,86.595,43.297,False,2,4,"(80, 10, 10)",
2024-04-03_19-10,distilbert-base-cased,0.974,1,6235,0.961,0.718,0.412,output/models/distilbert-base-cased_2024-04-03_19-10,86.83,43.415,False,2,8,"(80, 10, 10)",
2024-04-03_19-13,distilbert-base-cased,0.696,1,1559,0.641,0.727,0.459,output/models/distilbert-base-cased_2024-04-03_19-13,318.681,39.842,False,8,8,"(80, 10, 10)",
2024-04-03_19-14,distilbert-base-cased,0.693,1,1559,0.649,0.731,0.49,output/models/distilbert-base-cased_2024-04-03_19-14,317.521,39.696,False,8,16,"(80, 10, 10)",
2024-04-03_19-15,distilbert-base-cased,0.693,1,1559,0.649,0.731,0.49,output/models/distilbert-base-cased_2024-04-03_19-15,314.256,39.288,False,8,32,"(80, 10, 10)",
2024-04-03_19-15,distilbert-base-cased,0.693,1,1559,0.649,0.731,0.49,output/models/distilbert-base-cased_2024-04-03_19-15,306.939,38.373,False,8,64,"(80, 10, 10)",
2024-04-03_19-16,distilbert-base-cased,0.693,1,1559,0.649,0.731,0.49,output/models/distilbert-base-cased_2024-04-03_19-16,302.913,37.87,False,8,128,"(80, 10, 10)",
2024-04-03_19-17,distilbert-base-cased,0.686,1,780,0.641,0.73,0.481,output/models/distilbert-base-cased_2024-04-03_19-17,433.724,27.129,False,16,8,"(80, 10, 10)",
2024-04-03_19-17,distilbert-base-cased,0.686,1,780,0.641,0.73,0.481,output/models/distilbert-base-cased_2024-04-03_19-17,456.911,28.58,False,16,16,"(80, 10, 10)",
2024-04-03_19-18,distilbert-base-cased,0.686,1,780,0.641,0.73,0.481,output/models/distilbert-base-cased_2024-04-03_19-18,440.014,27.523,False,16,32,"(80, 10, 10)",
2024-04-03_19-18,distilbert-base-cased,0.686,1,780,0.641,0.73,0.481,output/models/distilbert-base-cased_2024-04-03_19-18,426.558,26.681,False,16,64,"(80, 10, 10)",
2024-04-03_19-19,distilbert-base-cased,0.686,1,780,0.641,0.73,0.481,output/models/distilbert-base-cased_2024-04-03_19-19,420.971,26.332,False,16,128,"(80, 10, 10)",
2024-04-03_19-19,distilbert-base-cased,0.684,1,390,0.643,0.725,0.483,output/models/distilbert-base-cased_2024-04-03_19-19,279.221,8.733,False,32,8,"(80, 10, 10)",
2024-04-03_19-20,distilbert-base-cased,0.684,1,390,0.643,0.725,0.483,output/models/distilbert-base-cased_2024-04-03_19-20,180.106,5.633,False,32,16,"(80, 10, 10)",
2024-04-03_19-21,distilbert-base-cased,0.684,1,390,0.643,0.725,0.483,output/models/distilbert-base-cased_2024-04-03_19-21,201.47,6.301,False,32,32,"(80, 10, 10)",
2024-04-03_19-22,distilbert-base-cased,0.684,1,390,0.643,0.725,0.483,output/models/distilbert-base-cased_2024-04-03_19-22,275.057,8.602,False,32,64,"(80, 10, 10)",
2024-04-03_19-23,distilbert-base-cased,0.684,1,390,0.643,0.725,0.483,output/models/distilbert-base-cased_2024-04-03_19-23,202.824,6.343,False,32,128,"(80, 10, 10)",
2024-04-03_19-24,distilbert-base-cased,0.692,1,195,0.644,0.726,0.471,output/models/distilbert-base-cased_2024-04-03_19-24,119.223,1.864,False,64,8,"(80, 10, 10)",
2024-04-03_19-29,distilbert-base-cased,0.684,1,780,0.635,0.734,0.481,output/models/distilbert-base-cased_2024-04-03_19-29,292.258,18.281,False,16,256,"(80, 10, 10)",
2024-04-03_21-30,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.918,1,780,0.819,0.683,0.278,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-30,1461.306,91.405,False,16,64,"(80, 10, 10)",
2024-04-03_21-30,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.793,2,1560,0.777,0.684,0.301,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-30,1461.306,91.405,False,16,64,"(80, 10, 10)",
2024-04-03_21-30,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.759,3,2340,0.764,0.681,0.307,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-30,1461.306,91.405,False,16,64,"(80, 10, 10)",
2024-04-03_21-30,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.72,4,3120,0.759,0.682,0.359,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-30,1461.306,91.405,False,16,64,"(80, 10, 10)",
2024-04-03_21-30,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.682,5,3900,0.756,0.681,0.385,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-30,1461.306,91.405,False,16,64,"(80, 10, 10)",
2024-04-03_21-30,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.652,6,4680,0.759,0.679,0.41,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-30,1461.306,91.405,False,16,64,"(80, 10, 10)",
2024-04-03_21-30,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.624,7,5460,0.763,0.677,0.41,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-30,1461.306,91.405,False,16,64,"(80, 10, 10)",
2024-04-03_21-30,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.603,8,6240,0.768,0.672,0.403,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-30,1461.306,91.405,False,16,64,"(80, 10, 10)",
2024-04-03_21-30,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.587,9,7020,0.772,0.668,0.403,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-30,1461.306,91.405,False,16,64,"(80, 10, 10)",
2024-04-03_21-30,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.577,10,7800,0.775,0.666,0.411,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-30,1461.306,91.405,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.909,1,780,0.818,0.682,0.27,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.79,2,1560,0.773,0.683,0.28,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.737,3,2340,0.752,0.693,0.349,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.677,4,3120,0.756,0.679,0.397,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.62,5,3900,0.767,0.678,0.402,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.572,6,4680,0.8,0.672,0.406,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.531,7,5460,0.838,0.672,0.409,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.498,8,6240,0.861,0.671,0.406,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.472,9,7020,0.909,0.657,0.411,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.449,10,7800,0.961,0.653,0.421,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.431,11,8580,0.983,0.647,0.416,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.413,12,9360,1.017,0.649,0.416,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.395,13,10140,1.039,0.651,0.427,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.38,14,10920,1.062,0.647,0.428,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.367,15,11700,1.067,0.653,0.442,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.356,16,12480,1.104,0.649,0.441,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.347,17,13260,1.115,0.645,0.43,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.337,18,14040,1.118,0.646,0.439,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.328,19,14820,1.134,0.642,0.435,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.319,20,15600,1.155,0.64,0.439,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.309,21,16380,1.178,0.642,0.444,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.302,22,17160,1.173,0.638,0.445,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.294,23,17940,1.19,0.636,0.448,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.288,24,18720,1.203,0.638,0.451,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.282,25,19500,1.208,0.636,0.456,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.278,26,20280,1.208,0.637,0.449,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.274,27,21060,1.215,0.634,0.447,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.27,28,21840,1.221,0.638,0.449,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.268,29,22620,1.22,0.637,0.448,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_21-32,HuggingFaceH4/tiny-random-LlamaForSequenceClassification,0.266,30,23400,1.222,0.636,0.448,output/models/HuggingFaceH4/tiny-random-LlamaForSequenceClassification_2024-04-03_21-32,1456.834,91.125,False,16,64,"(80, 10, 10)",
2024-04-03_22-11,sentence-transformers/all-mpnet-base-v2,0.747,1,1559,0.737,0.714,0.374,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-11,169.959,21.248,False,8,64,"(80, 10, 10)",
2024-04-03_22-11,sentence-transformers/all-mpnet-base-v2,0.723,2,3118,0.739,0.715,0.376,output/models/sentence-transformers/all-mpnet-base-v2_2024-04-03_22-11,169.959,21.248,False,8,64,"(80, 10, 10)",
